Timestamp,From_Bank,From_Account,To_Bank,To_Account,Amount_Paid,Payment_Currency,Amount_Received,Receiving_Currency,Payment_Format,Transaction_Type,Is_Laundering,PEP_Flag,Sanctions_Flag
2024-04-25 21:36:47,Bank_11,ACC-1094,Bank_07,EXT-9011,84.57,CAD,84.57,CAD,Bank Transfer,Deposit,0,0,0
2024-04-25 22:33:48,Bank_08,ACC-1021,Bank_12,EXT-9024,533.72,CAD,533.72,CAD,Credit Card,Deposit,0,0,0
2024-04-25 23:18:45,Bank_06,ACC-1019,Bank_07,EXT-9030,490.98,CAD,490.98,CAD,Crypto,Withdrawal,0,0,0
2024-04-25 23:30:52,Bank_11,ACC-1048,Bank_10,EXT-9009,252.15,CAD,252.15,CAD,Crypto,Deposit,0,0,0
2024-04-25 23:41:28,Bank_04,ACC-1102,Bank_02,EXT-9032,139.64,CAD,139.64,CAD,Prepaid Card,Deposit,0,0,0
2024-04-26 00:00:00,Bank_11,ACC-1203,Bank_12,EXT-9021,4542.37,CAD,4542.37,CAD,Bank Transfer,Withdrawal,1,0,0
2024-04-26 00:00:00,Bank_03,ACC-1293,Bank_08,EXT-9003,6507.19,CAD,6507.19,CAD,Bank Transfer,Withdrawal,1,0,0
2024-04-26 00:00:00,Bank_10,ACC-1074,Bank_09,EXT-9024,4027.37,CAD,4027.37,CAD,Bank Transfer,Withdrawal,1,0,0
2024-04-26 00:37:59,Bank_02,ACC-1025,Bank_01,EXT-9024,216.8,CAD,216.8,CAD,Debit Card,Withdrawal,0,0,0
2024-04-26 00:53:07,Bank_12,ACC-1213,Bank_11,EXT-9037,230.09,CAD,230.09,CAD,Credit Card,Deposit,0,0,0
2024-04-26 00:57:25,Bank_09,ACC-1262,Bank_11,EXT-9013,89.72,CAD,89.72,CAD,Debit Card,Deposit,0,0,0
2024-04-26 01:23:25,Bank_07,ACC-1135,Bank_08,EXT-9016,64.49,CAD,64.49,CAD,Debit Card,Deposit,0,0,0
2024-04-26 01:42:56,Bank_10,ACC-1249,Bank_04,EXT-9037,25.8,CAD,25.8,CAD,Crypto,Deposit,0,0,0
2024-04-26 02:10:14,Bank_05,ACC-1284,Bank_10,EXT-9031,142.31,CAD,142.31,CAD,Bank Transfer,Deposit,0,0,0
2024-04-26 02:22:29,Bank_12,ACC-1093,Bank_11,EXT-9038,142.66,CAD,142.66,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-26 02:51:41,Bank_09,ACC-1081,Bank_04,EXT-9038,830.25,CAD,830.25,CAD,Crypto,Deposit,0,0,0
2024-04-26 02:56:12,Bank_11,ACC-1293,Bank_04,EXT-9034,216.63,CAD,216.63,CAD,Crypto,Withdrawal,0,0,0
2024-04-26 03:04:03,Bank_02,ACC-1223,Bank_07,EXT-9009,593.97,CAD,593.97,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-26 03:33:20,Bank_12,ACC-1191,Bank_12,EXT-9030,58.05,CAD,58.05,CAD,Credit Card,Deposit,0,0,0
2024-04-26 03:56:36,Bank_10,ACC-1289,Bank_10,EXT-9024,593.71,CAD,593.71,CAD,Crypto,Deposit,0,0,0
2024-04-26 04:30:54,Bank_12,ACC-1078,Bank_10,EXT-9025,115.35,CAD,115.35,CAD,Credit Card,Deposit,0,0,0
2024-04-26 04:32:17,Bank_07,ACC-1173,Bank_12,EXT-9010,1091.1,CAD,1091.1,CAD,Debit Card,Deposit,0,0,0
2024-04-26 05:15:09,Bank_09,ACC-1105,Bank_06,EXT-9038,83.95,CAD,83.95,CAD,Credit Card,Deposit,0,0,0
2024-04-26 05:22:34,Bank_09,ACC-1011,Bank_03,EXT-9036,624.86,CAD,624.86,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-26 05:46:01,Bank_02,ACC-1132,Bank_07,EXT-9036,557.66,CAD,557.66,CAD,Crypto,Withdrawal,0,1,0
2024-04-26 07:19:01,Bank_10,ACC-1043,Bank_11,EXT-9015,324.14,CAD,324.14,CAD,Bank Transfer,Deposit,0,0,0
2024-04-26 07:30:08,Bank_09,ACC-1184,Bank_01,EXT-9039,208.15,CAD,208.15,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-26 08:53:03,Bank_07,ACC-1298,Bank_06,EXT-9026,141.45,CAD,141.45,CAD,Debit Card,Deposit,0,0,0
2024-04-26 09:01:56,Bank_01,ACC-1026,Bank_05,EXT-9039,298.14,CAD,298.14,CAD,Debit Card,Withdrawal,0,0,0
2024-04-26 09:13:03,Bank_10,ACC-1046,Bank_08,EXT-9016,680.21,CAD,680.21,CAD,Credit Card,Withdrawal,0,0,0
2024-04-26 10:17:48,Bank_10,ACC-1238,Bank_12,EXT-9023,218.35,CAD,218.35,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-26 11:28:16,Bank_07,ACC-1104,Bank_03,EXT-9036,1182.49,CAD,1182.49,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-26 11:36:32,Bank_01,ACC-1179,Bank_10,EXT-9032,65.08,CAD,65.08,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-26 11:36:39,Bank_11,ACC-1072,Bank_12,EXT-9031,61.43,CAD,61.43,CAD,Bank Transfer,Withdrawal,0,0,0
2024-04-26 11:41:55,Bank_01,ACC-1031,Bank_01,EXT-9013,1066.37,CAD,1066.37,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-26 12:00:00,Bank_11,ACC-1271,Bank_07,EXT-9020,9657.12,CAD,9657.12,CAD,Credit Card,Deposit,1,0,0
2024-04-26 12:09:15,Bank_06,ACC-1020,Bank_04,EXT-9028,383.04,CAD,383.04,CAD,Bank Transfer,Deposit,0,0,0
2024-04-26 13:43:53,Bank_07,ACC-1284,Bank_01,EXT-9025,301.96,CAD,301.96,CAD,Bank Transfer,Deposit,0,0,0
2024-04-26 15:05:48,Bank_11,ACC-1137,Bank_03,EXT-9007,505.15,CAD,505.15,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-26 15:14:01,Bank_12,ACC-1254,Bank_04,EXT-9001,70.51,CAD,70.51,CAD,Credit Card,Deposit,0,0,0
2024-04-26 15:22:44,Bank_11,ACC-1035,Bank_10,EXT-9030,33.0,CAD,33.0,CAD,Credit Card,Deposit,0,0,0
2024-04-26 15:46:55,Bank_12,ACC-1230,Bank_04,EXT-9007,353.67,CAD,353.67,CAD,Prepaid Card,Deposit,0,0,0
2024-04-26 16:47:40,Bank_11,ACC-1106,Bank_03,EXT-9023,452.71,CAD,452.71,CAD,Credit Card,Deposit,0,0,0
2024-04-26 17:31:38,Bank_12,ACC-1060,Bank_04,EXT-9002,255.73,CAD,255.73,CAD,Bank Transfer,Deposit,0,0,0
2024-04-26 17:42:54,Bank_07,ACC-1113,Bank_03,EXT-9039,135.04,CAD,135.04,CAD,Credit Card,Withdrawal,0,0,0
2024-04-26 18:00:00,Bank_08,ACC-1271,Bank_06,EXT-9037,9684.44,CAD,9684.44,CAD,Interac e-Transfer,Deposit,1,0,0
2024-04-26 18:08:34,Bank_02,ACC-1100,Bank_03,EXT-9001,357.7,CAD,357.7,CAD,Crypto,Withdrawal,0,0,0
2024-04-26 19:23:54,Bank_04,ACC-1228,Bank_12,EXT-9030,901.74,CAD,901.74,CAD,Crypto,Withdrawal,0,0,0
2024-04-26 19:31:58,Bank_05,ACC-1169,Bank_10,EXT-9012,559.57,CAD,559.57,CAD,Crypto,Deposit,0,0,0
2024-04-26 19:34:08,Bank_08,ACC-1081,Bank_10,EXT-9039,267.6,CAD,267.6,CAD,Bank Transfer,Withdrawal,0,0,0
2024-04-26 19:42:07,Bank_10,ACC-1169,Bank_12,EXT-9021,1876.43,CAD,1876.43,CAD,Credit Card,Deposit,0,0,0
2024-04-26 20:19:37,Bank_06,ACC-1090,Bank_06,EXT-9024,204.9,CAD,204.9,CAD,Interac e-Transfer,Deposit,0,1,0
2024-04-26 20:24:01,Bank_06,ACC-1280,Bank_06,EXT-9029,3306.44,CAD,3306.44,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-26 20:54:29,Bank_01,ACC-1147,Bank_06,EXT-9036,613.65,CAD,613.65,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-26 21:10:43,Bank_03,ACC-1089,Bank_01,EXT-9012,26.13,CAD,26.13,CAD,Crypto,Deposit,0,0,0
2024-04-26 21:29:08,Bank_11,ACC-1117,Bank_06,EXT-9009,259.15,CAD,259.15,CAD,Credit Card,Withdrawal,0,0,0
2024-04-26 21:38:06,Bank_12,ACC-1102,Bank_03,EXT-9022,136.34,CAD,136.34,CAD,Prepaid Card,Deposit,0,0,0
2024-04-26 21:40:35,Bank_10,ACC-1043,Bank_02,EXT-9035,383.68,CAD,383.68,CAD,Prepaid Card,Deposit,0,0,0
2024-04-26 21:55:38,Bank_07,ACC-1233,Bank_09,EXT-9023,118.27,CAD,118.27,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-26 22:33:20,Bank_06,ACC-1077,Bank_05,EXT-9010,93.46,CAD,93.46,CAD,Crypto,Deposit,0,0,0
2024-04-26 22:50:30,Bank_11,ACC-1125,Bank_10,EXT-9028,49.34,CAD,49.34,CAD,Credit Card,Deposit,0,0,0
2024-04-27 00:10:14,Bank_05,ACC-1284,Bank_01,EXT-9032,185.29,CAD,185.29,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-27 00:34:26,Bank_08,ACC-1172,Bank_06,EXT-9038,105.1,CAD,105.1,CAD,Credit Card,Deposit,0,0,0
2024-04-27 00:49:58,Bank_08,ACC-1297,Bank_06,EXT-9011,59.04,CAD,59.04,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-27 01:39:57,Bank_02,ACC-1032,Bank_04,EXT-9006,50.78,CAD,50.78,CAD,Debit Card,Withdrawal,0,0,0
2024-04-27 02:34:33,Bank_07,ACC-1014,Bank_02,EXT-9010,307.81,CAD,307.81,CAD,Debit Card,Deposit,0,0,0
2024-04-27 03:02:13,Bank_12,ACC-1204,Bank_08,EXT-9019,77.3,CAD,77.3,CAD,Debit Card,Deposit,0,0,0
2024-04-27 03:25:44,Bank_05,ACC-1054,Bank_02,EXT-9037,709.0,CAD,709.0,CAD,Interac e-Transfer,Deposit,0,1,0
2024-04-27 03:32:25,Bank_08,ACC-1181,Bank_01,EXT-9021,383.75,CAD,383.75,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-27 03:53:30,Bank_06,ACC-1236,Bank_05,EXT-9028,126.43,CAD,126.43,CAD,Debit Card,Withdrawal,0,0,0
2024-04-27 04:41:21,Bank_12,ACC-1256,Bank_04,EXT-9006,476.55,CAD,476.55,CAD,Crypto,Withdrawal,0,0,0
2024-04-27 05:26:49,Bank_07,ACC-1124,Bank_09,EXT-9028,280.58,CAD,280.58,CAD,Prepaid Card,Deposit,0,0,0
2024-04-27 06:06:32,Bank_02,ACC-1035,Bank_06,EXT-9017,448.09,CAD,448.09,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-27 06:36:37,Bank_02,ACC-1012,Bank_11,EXT-9029,83.77,CAD,83.77,CAD,Debit Card,Deposit,0,0,0
2024-04-27 06:44:29,Bank_02,ACC-1123,Bank_09,EXT-9017,28.33,CAD,28.33,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-27 07:00:00,Bank_01,ACC-1218,Bank_10,EXT-9015,9764.15,CAD,9764.15,CAD,Credit Card,Deposit,1,0,0
2024-04-27 07:09:31,Bank_09,ACC-1124,Bank_09,EXT-9017,142.77,CAD,142.77,CAD,Credit Card,Withdrawal,0,0,0
2024-04-27 07:26:10,Bank_02,ACC-1241,Bank_05,EXT-9003,133.93,CAD,133.93,CAD,Bank Transfer,Withdrawal,0,0,0
2024-04-27 08:05:05,Bank_03,ACC-1045,Bank_02,EXT-9036,75.08,CAD,75.08,CAD,Crypto,Deposit,0,0,0
2024-04-27 08:30:16,Bank_04,ACC-1066,Bank_04,EXT-9039,278.95,CAD,278.95,CAD,Debit Card,Deposit,0,0,0
2024-04-27 08:56:11,Bank_11,ACC-1121,Bank_03,EXT-9000,733.13,CAD,733.13,CAD,Prepaid Card,Deposit,0,0,0
2024-04-27 09:07:23,Bank_09,ACC-1004,Bank_08,EXT-9025,464.42,CAD,464.42,CAD,Bank Transfer,Withdrawal,0,0,0
2024-04-27 09:09:21,Bank_12,ACC-1055,Bank_07,EXT-9027,83.3,CAD,83.3,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-27 09:27:51,Bank_11,ACC-1128,Bank_03,EXT-9018,644.84,CAD,644.84,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-27 11:00:00,Bank_09,ACC-1218,Bank_10,EXT-9025,9615.3,CAD,9615.3,CAD,Interac e-Transfer,Deposit,1,0,0
2024-04-27 11:11:13,Bank_05,ACC-1159,Bank_08,EXT-9011,179.91,CAD,179.91,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-27 11:36:19,Bank_04,ACC-1124,Bank_07,EXT-9014,210.35,CAD,210.35,CAD,Crypto,Withdrawal,0,0,0
2024-04-27 11:37:03,Bank_02,ACC-1093,Bank_02,EXT-9025,183.08,CAD,183.08,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-27 11:45:29,Bank_04,ACC-1232,Bank_12,EXT-9036,166.63,CAD,166.63,CAD,Credit Card,Withdrawal,0,0,0
2024-04-27 11:50:53,Bank_02,ACC-1202,Bank_02,EXT-9010,223.56,CAD,223.56,CAD,Crypto,Deposit,0,0,0
2024-04-27 12:08:06,Bank_03,ACC-1276,Bank_04,EXT-9016,85.87,CAD,85.87,CAD,Crypto,Deposit,0,0,0
2024-04-27 12:22:10,Bank_05,ACC-1158,Bank_12,EXT-9022,56.69,CAD,56.69,CAD,Crypto,Deposit,0,1,0
2024-04-27 12:23:45,Bank_05,ACC-1204,Bank_12,EXT-9005,547.24,CAD,547.24,CAD,Prepaid Card,Deposit,0,0,0
2024-04-27 13:02:48,Bank_06,ACC-1166,Bank_04,EXT-9018,37.63,CAD,37.63,CAD,Prepaid Card,Deposit,0,0,0
2024-04-27 13:10:33,Bank_12,ACC-1261,Bank_09,EXT-9021,315.2,CAD,315.2,CAD,Bank Transfer,Deposit,0,0,0
2024-04-27 14:00:00,Bank_04,ACC-1218,Bank_06,EXT-9017,9682.41,CAD,9682.41,CAD,Interac e-Transfer,Deposit,1,0,0
2024-04-27 14:14:29,Bank_07,ACC-1191,Bank_08,EXT-9004,241.55,CAD,241.55,CAD,Prepaid Card,Deposit,0,0,0
2024-04-27 14:19:18,Bank_09,ACC-1099,Bank_04,EXT-9004,154.17,CAD,154.17,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-27 14:27:10,Bank_04,ACC-1041,Bank_10,EXT-9013,664.7,CAD,664.7,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-27 14:51:42,Bank_10,ACC-1229,Bank_05,EXT-9009,327.61,CAD,327.61,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-27 14:54:37,Bank_07,ACC-1246,Bank_12,EXT-9034,721.59,CAD,721.59,CAD,Bank Transfer,Withdrawal,0,1,0
2024-04-27 15:34:38,Bank_06,ACC-1225,Bank_09,EXT-9027,100.01,CAD,100.01,CAD,Debit Card,Deposit,0,0,0
2024-04-27 15:41:58,Bank_07,ACC-1123,Bank_11,EXT-9015,384.73,CAD,384.73,CAD,Bank Transfer,Deposit,0,0,0
2024-04-27 16:11:05,Bank_11,ACC-1088,Bank_08,EXT-9029,241.7,CAD,241.7,CAD,Bank Transfer,Deposit,0,0,0
2024-04-27 16:14:55,Bank_05,ACC-1008,Bank_05,EXT-9010,81.54,CAD,81.54,CAD,Debit Card,Withdrawal,0,0,0
2024-04-27 16:25:56,Bank_04,ACC-1129,Bank_02,EXT-9001,288.74,CAD,288.74,CAD,Debit Card,Deposit,0,0,0
2024-04-27 16:30:33,Bank_09,ACC-1151,Bank_07,EXT-9020,222.68,CAD,222.68,CAD,Interac e-Transfer,Deposit,0,1,0
2024-04-27 16:59:20,Bank_05,ACC-1020,Bank_07,EXT-9010,446.7,CAD,446.7,CAD,Bank Transfer,Deposit,0,0,0
2024-04-27 17:12:12,Bank_10,ACC-1233,Bank_01,EXT-9011,757.09,CAD,757.09,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-27 17:36:57,Bank_03,ACC-1234,Bank_02,EXT-9031,559.62,CAD,559.62,CAD,Crypto,Withdrawal,0,0,0
2024-04-27 17:39:04,Bank_08,ACC-1204,Bank_07,EXT-9004,278.64,CAD,278.64,CAD,Bank Transfer,Deposit,0,0,0
2024-04-27 18:09:04,Bank_06,ACC-1258,Bank_06,EXT-9020,86.35,CAD,86.35,CAD,Debit Card,Withdrawal,0,0,0
2024-04-27 18:33:17,Bank_01,ACC-1263,Bank_09,EXT-9039,412.55,CAD,412.55,CAD,Crypto,Deposit,0,0,0
2024-04-27 18:40:35,Bank_08,ACC-1012,Bank_01,EXT-9017,651.22,CAD,651.22,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-27 18:51:29,Bank_01,ACC-1017,Bank_09,EXT-9005,230.21,CAD,230.21,CAD,Credit Card,Withdrawal,0,0,0
2024-04-27 19:17:44,Bank_11,ACC-1288,Bank_08,EXT-9014,567.83,CAD,567.83,CAD,Prepaid Card,Deposit,0,0,0
2024-04-27 19:27:08,Bank_07,ACC-1265,Bank_10,EXT-9002,784.7,CAD,784.7,CAD,Credit Card,Withdrawal,0,0,0
2024-04-27 19:54:39,Bank_02,ACC-1176,Bank_03,EXT-9000,539.59,CAD,539.59,CAD,Credit Card,Withdrawal,0,0,0
2024-04-27 20:20:07,Bank_09,ACC-1290,Bank_08,EXT-9036,394.5,CAD,394.5,CAD,Debit Card,Deposit,0,1,0
2024-04-27 20:57:52,Bank_07,ACC-1206,Bank_09,EXT-9029,94.58,CAD,94.58,CAD,Debit Card,Withdrawal,0,0,0
2024-04-27 21:20:11,Bank_01,ACC-1222,Bank_12,EXT-9006,231.38,CAD,231.38,CAD,Prepaid Card,Deposit,0,0,0
2024-04-27 21:35:21,Bank_12,ACC-1080,Bank_10,EXT-9024,151.85,CAD,151.85,CAD,Credit Card,Deposit,0,0,0
2024-04-27 21:44:05,Bank_09,ACC-1130,Bank_03,EXT-9029,739.51,CAD,739.51,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-27 21:57:01,Bank_02,ACC-1082,Bank_03,EXT-9006,172.64,CAD,172.64,CAD,Crypto,Withdrawal,0,0,0
2024-04-27 22:39:21,Bank_08,ACC-1167,Bank_04,EXT-9011,179.98,CAD,179.98,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-27 23:17:00,Bank_04,ACC-1017,Bank_12,EXT-9038,58.93,CAD,58.93,CAD,Crypto,Deposit,0,0,0
2024-04-28 01:00:00,Bank_01,ACC-1037,Bank_05,EXT-9039,9062.71,CAD,9062.71,CAD,Credit Card,Deposit,1,0,0
2024-04-28 01:14:19,Bank_01,ACC-1077,Bank_08,EXT-9004,153.58,CAD,153.58,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-28 01:44:39,Bank_08,ACC-1115,Bank_08,EXT-9035,51.37,CAD,51.37,CAD,Prepaid Card,Deposit,0,0,0
2024-04-28 01:59:54,Bank_06,ACC-1233,Bank_12,EXT-9018,565.94,CAD,565.94,CAD,Credit Card,Withdrawal,0,0,0
2024-04-28 02:33:30,Bank_05,ACC-1208,Bank_09,EXT-9013,1166.12,CAD,1166.12,CAD,Prepaid Card,Deposit,0,0,0
2024-04-28 02:38:43,Bank_12,ACC-1040,Bank_01,EXT-9029,160.24,CAD,160.24,CAD,Credit Card,Deposit,0,0,0
2024-04-28 02:59:24,Bank_02,ACC-1151,Bank_11,EXT-9012,424.62,CAD,424.62,CAD,Debit Card,Withdrawal,0,1,0
2024-04-28 03:05:56,Bank_06,ACC-1223,Bank_08,EXT-9030,175.65,CAD,175.65,CAD,Debit Card,Withdrawal,0,0,0
2024-04-28 03:18:11,Bank_09,ACC-1287,Bank_09,EXT-9036,28.44,CAD,28.44,CAD,Credit Card,Withdrawal,0,0,0
2024-04-28 03:29:09,Bank_06,ACC-1157,Bank_12,EXT-9027,121.38,CAD,121.38,CAD,Credit Card,Withdrawal,0,0,0
2024-04-28 03:33:07,Bank_08,ACC-1023,Bank_11,EXT-9017,443.76,CAD,443.76,CAD,Prepaid Card,Deposit,0,0,0
2024-04-28 03:38:55,Bank_11,ACC-1151,Bank_11,EXT-9025,251.65,CAD,251.65,CAD,Interac e-Transfer,Withdrawal,0,1,0
2024-04-28 04:24:43,Bank_03,ACC-1153,Bank_01,EXT-9031,61.68,CAD,61.68,CAD,Bank Transfer,Deposit,0,0,0
2024-04-28 05:19:10,Bank_11,ACC-1013,Bank_05,EXT-9001,269.26,CAD,269.26,CAD,Crypto,Withdrawal,0,0,0
2024-04-28 05:37:25,Bank_08,ACC-1001,Bank_01,EXT-9003,569.18,CAD,569.18,CAD,Bank Transfer,Deposit,0,0,0
2024-04-28 05:49:17,Bank_12,ACC-1081,Bank_11,EXT-9037,309.65,CAD,309.65,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-28 05:59:42,Bank_02,ACC-1023,Bank_07,EXT-9035,57.0,CAD,57.0,CAD,Crypto,Deposit,0,0,0
2024-04-28 06:25:43,Bank_01,ACC-1112,Bank_06,EXT-9001,232.78,CAD,232.78,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-28 06:27:06,Bank_03,ACC-1004,Bank_12,EXT-9003,662.39,CAD,662.39,CAD,Prepaid Card,Deposit,0,0,0
2024-04-28 06:54:35,Bank_05,ACC-1020,Bank_04,EXT-9028,329.12,CAD,329.12,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-28 07:44:30,Bank_11,ACC-1243,Bank_03,EXT-9026,97.92,CAD,97.92,CAD,Bank Transfer,Deposit,0,0,0
2024-04-28 08:00:00,Bank_09,ACC-1037,Bank_09,EXT-9000,9196.27,CAD,9196.27,CAD,Credit Card,Deposit,1,0,0
2024-04-28 10:07:16,Bank_01,ACC-1148,Bank_08,EXT-9017,22000.0,CAD,22000.0,CAD,Crypto,Withdrawal,1,0,0
2024-04-28 10:10:31,Bank_12,ACC-1222,Bank_08,EXT-9030,305.51,CAD,305.51,CAD,Crypto,Withdrawal,0,0,0
2024-04-28 11:03:50,Bank_11,ACC-1273,Bank_05,EXT-9005,286.73,CAD,286.73,CAD,Prepaid Card,Deposit,0,0,0
2024-04-28 12:19:02,Bank_11,ACC-1201,Bank_03,EXT-9029,59.04,CAD,59.04,CAD,Credit Card,Withdrawal,0,0,0
2024-04-28 12:38:10,Bank_02,ACC-1174,Bank_10,EXT-9004,258.91,CAD,258.91,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-28 13:00:59,Bank_01,ACC-1120,Bank_10,EXT-9034,202.22,CAD,202.22,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-28 13:04:41,Bank_10,ACC-1018,Bank_09,EXT-9036,61.8,CAD,61.8,CAD,Credit Card,Deposit,0,0,0
2024-04-28 13:06:39,Bank_04,ACC-1099,Bank_03,EXT-9031,347.16,CAD,347.16,CAD,Debit Card,Deposit,0,0,0
2024-04-28 13:12:59,Bank_01,ACC-1058,Bank_10,EXT-9011,89.31,CAD,89.31,CAD,Bank Transfer,Withdrawal,0,0,0
2024-04-28 13:37:14,Bank_04,ACC-1289,Bank_06,EXT-9006,435.09,CAD,435.09,CAD,Crypto,Withdrawal,0,0,0
2024-04-28 13:44:37,Bank_07,ACC-1076,Bank_12,EXT-9028,394.42,CAD,394.42,CAD,Debit Card,Deposit,0,0,0
2024-04-28 15:01:26,Bank_04,ACC-1252,Bank_07,EXT-9011,474.63,CAD,474.63,CAD,Bank Transfer,Deposit,0,0,0
2024-04-28 15:11:23,Bank_03,ACC-1253,Bank_11,EXT-9007,257.8,CAD,257.8,CAD,Crypto,Withdrawal,0,0,0
2024-04-28 15:50:56,Bank_08,ACC-1086,Bank_04,EXT-9009,480.87,CAD,480.87,CAD,Credit Card,Withdrawal,0,0,0
2024-04-28 16:13:50,Bank_07,ACC-1291,Bank_02,EXT-9006,509.23,CAD,509.23,CAD,Credit Card,Withdrawal,0,0,0
2024-04-28 17:09:00,Bank_11,ACC-1144,Bank_06,EXT-9038,275.65,CAD,275.65,CAD,Credit Card,Withdrawal,0,0,0
2024-04-28 17:14:18,Bank_10,ACC-1096,Bank_02,EXT-9032,218.54,CAD,218.54,CAD,Bank Transfer,Withdrawal,0,0,0
2024-04-28 18:00:00,Bank_06,ACC-1198,Bank_05,EXT-9034,9135.87,CAD,9135.87,CAD,Interac e-Transfer,Deposit,1,0,0
2024-04-28 18:17:25,Bank_06,ACC-1182,Bank_02,EXT-9022,745.21,CAD,745.21,CAD,Credit Card,Withdrawal,0,0,0
2024-04-28 18:52:31,Bank_07,ACC-1085,Bank_04,EXT-9001,459.72,CAD,459.72,CAD,Crypto,Deposit,0,0,0
2024-04-28 20:10:45,Bank_05,ACC-1124,Bank_03,EXT-9011,56.43,CAD,56.43,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-28 20:52:14,Bank_07,ACC-1123,Bank_11,EXT-9036,1898.38,CAD,1898.38,CAD,Prepaid Card,Deposit,0,0,0
2024-04-28 21:03:36,Bank_07,ACC-1291,Bank_09,EXT-9000,137.29,CAD,137.29,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-28 21:39:41,Bank_02,ACC-1283,Bank_08,EXT-9022,268.89,CAD,268.89,CAD,Credit Card,Deposit,0,0,0
2024-04-28 22:04:16,Bank_02,ACC-1120,Bank_03,EXT-9026,68.12,CAD,68.12,CAD,Prepaid Card,Deposit,0,0,0
2024-04-28 22:07:30,Bank_12,ACC-1016,Bank_01,EXT-9036,86.49,CAD,86.49,CAD,Crypto,Withdrawal,0,0,0
2024-04-28 22:08:54,Bank_08,ACC-1161,Bank_06,EXT-9006,433.59,CAD,433.59,CAD,Prepaid Card,Deposit,0,0,0
2024-04-28 22:14:54,Bank_07,ACC-1070,Bank_06,EXT-9017,52.42,CAD,52.42,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-28 22:28:04,Bank_03,ACC-1243,Bank_08,EXT-9028,1317.63,CAD,1317.63,CAD,Prepaid Card,Deposit,0,0,0
2024-04-28 22:46:28,Bank_08,ACC-1167,Bank_08,EXT-9019,72.49,CAD,72.49,CAD,Debit Card,Deposit,0,0,0
2024-04-28 23:15:33,Bank_12,ACC-1018,Bank_10,EXT-9002,250.75,CAD,250.75,CAD,Credit Card,Deposit,0,0,0
2024-04-29 00:00:00,Bank_08,ACC-1212,Bank_06,EXT-9020,19998.29,CAD,19998.29,CAD,Debit Card,Withdrawal,1,0,1
2024-04-29 00:45:01,Bank_01,ACC-1021,Bank_10,EXT-9031,395.74,CAD,395.74,CAD,Crypto,Deposit,0,0,0
2024-04-29 00:45:29,Bank_10,ACC-1181,Bank_08,EXT-9015,51.36,CAD,51.36,CAD,Credit Card,Withdrawal,0,0,0
2024-04-29 01:36:51,Bank_09,ACC-1030,Bank_02,EXT-9029,282.15,CAD,282.15,CAD,Credit Card,Deposit,0,0,0
2024-04-29 01:38:06,Bank_12,ACC-1238,Bank_02,EXT-9012,172.71,CAD,172.71,CAD,Crypto,Withdrawal,0,0,0
2024-04-29 01:43:46,Bank_09,ACC-1119,Bank_09,EXT-9002,65.2,CAD,65.2,CAD,Crypto,Withdrawal,0,0,0
2024-04-29 02:33:22,Bank_12,ACC-1118,Bank_02,EXT-9013,48.66,CAD,48.66,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-29 02:47:21,Bank_06,ACC-1232,Bank_10,EXT-9013,153.94,CAD,153.94,CAD,Crypto,Deposit,0,0,0
